main_topic,description_1,bill_link,bill_name,current_status,house_progress,senate_progress,after_passage_progress,description_2,sponsors,requester,democrat_sponsor_count,republican_sponsor_count
"HEALTH AND SAFETY, PUBLIC","COVID-19, spread of, via fur farming, fur products sale/trade/distribution prohibitions to reduce",https://app.leg.wa.gov/billsummary?BillNumber=5973&Year=2021&Initiative=false,SB 5973,Ag/Water/Natur,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning the unlawful trade of fur products.,Stanford,No Requester,1,0
"HEALTH AND SAFETY, PUBLIC","Crab, biotoxin contamination regulation of, department of health authority for",https://app.leg.wa.gov/billsummary?BillNumber=1508&Year=2021&Initiative=false,Substitute - SHB 1508,Rules 3C,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning the sanitary control of shellfish.,"Chapman, Pollet",No Requester,2,0
"HEALTH AND SAFETY, PUBLIC","Dementia, dementia action collaborative, establishing",https://app.leg.wa.gov/billsummary?BillNumber=1646&Year=2021&Initiative=false,Substitute - SHB 1646,120 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Continuing the work of the dementia action collaborative.,"Bateman, Harris, Leavitt, Walen, Dolan, Bronoske, Callan, Eslick, Goodman, Macri, Simmons, Tharinger, Kloba, Stonier, Davis, Riccelli, Ormsby",No Requester,14,2
"HEALTH AND SAFETY, PUBLIC","Diabetes, insulin drugs, maximum insurance coverage enrollee payment for 30-day supply, reducing",https://app.leg.wa.gov/billsummary?BillNumber=5546&Year=2021&Initiative=false,Substitute - SSB 5546,10 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning insulin affordability.,"Keiser, Van De Wege, Cleveland, Conway, Frockt, Hasegawa, Hunt, Lovick, Nguyen, Pedersen, Randall, Stanford, Claire Wilson",No Requester,13,2
"HEALTH AND SAFETY, PUBLIC","Diabetes, insulin, maximum insurance enrollee 30-day supply cost, reducing",https://app.leg.wa.gov/billsummary?BillNumber=5546&Year=2021&Initiative=false,Substitute - SSB 5546,10 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning insulin affordability.,"Keiser, Van De Wege, Cleveland, Conway, Frockt, Hasegawa, Hunt, Lovick, Nguyen, Pedersen, Randall, Stanford, Claire Wilson",No Requester,13,2
"HEALTH AND SAFETY, PUBLIC","Diabetes, insulin, once-yearly emergency 30-day supply of, strategies for providing",https://app.leg.wa.gov/billsummary?BillNumber=5546&Year=2021&Initiative=false,Substitute - SSB 5546,10 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning insulin affordability.,"Keiser, Van De Wege, Cleveland, Conway, Frockt, Hasegawa, Hunt, Lovick, Nguyen, Pedersen, Randall, Stanford, Claire Wilson",No Requester,13,2
"HEALTH AND SAFETY, PUBLIC","Diabetes, insulin, total cost of insulin work group, expanding duties and extending expiration of",https://app.leg.wa.gov/billsummary?BillNumber=5546&Year=2021&Initiative=false,Substitute - SSB 5546,10 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning insulin affordability.,"Keiser, Van De Wege, Cleveland, Conway, Frockt, Hasegawa, Hunt, Lovick, Nguyen, Pedersen, Randall, Stanford, Claire Wilson",No Requester,13,2
"HEALTH AND SAFETY, PUBLIC","Diabetes, insulin, total cost of insulin work group, extending deadlines/expiration of",https://app.leg.wa.gov/billsummary?BillNumber=1728&Year=2021&Initiative=false,Substitute - SHB 1728,205 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Reauthorizing and amending dates for the total cost of insulin work group.,"Maycumber, Cody, Callan, Eslick, Macri, Ramos, Griffey, Riccelli, Leavitt",Health Care Authority,6,3
"HEALTH AND SAFETY, PUBLIC","Dialysis device/dialysate manufacturers dispensing directly to patients, certain exemptions",https://app.leg.wa.gov/billsummary?BillNumber=5507&Year=2021&Initiative=false,SB 5507,Health & Long,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Exempting a manufacturer of certain dialysate and dialysis devices used by home dialysis patients or a manufacturer's agent from the pharmacy practices act and legend drug act.,"Keiser, Muzzall, Lovick, Claire Wilson",No Requester,3,3
"HEALTH AND SAFETY, PUBLIC","Diapers, adult and baby, sales and use tax exemptions",https://app.leg.wa.gov/billsummary?BillNumber=5915&Year=2021&Initiative=false,SB 5915,Ways & Means,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Providing a sales and use tax exemption for adult and baby diapers.,"Das, Trudeau, Brown, Conway, Hasegawa, Kuderer, Lovelett, Lovick, Nguyen, Stanford, Wagoner, Claire Wilson, Linda Wilson",No Requester,10,4
"HEALTH AND SAFETY, PUBLIC","Diapers/diaper services, infant/toddler/child, sales and use tax exemptions",https://app.leg.wa.gov/billsummary?BillNumber=1535&Year=2021&Initiative=false,HB 1535,Finance,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Exempting family and household necessities from the sales and use tax.,"Stokesbary, Robertson, Dufault, Jacobsen, Sutherland, Walsh, Eslick, Harris-Talley",No Requester,1,8
"HEALTH AND SAFETY, PUBLIC","Diapers/other necessities, for child under 3 years, monthly TANF payments to families for",https://app.leg.wa.gov/billsummary?BillNumber=5838&Year=2021&Initiative=false,Substitute - SSB 5838,100 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Providing a monthly diaper subsidy for parents or other caregivers receiving temporary assistance for needy families.,"Nobles, Rivers, Das, Frockt, Hasegawa, Hunt, Kuderer, Lovelett, Nguyen, Robinson, Saldaña, Stanford, Trudeau, Claire Wilson",No Requester,13,3
"HEALTH AND SAFETY, PUBLIC","Disease/notifiable condition/public health threat information, personal identifying, disclosure exemption",https://app.leg.wa.gov/billsummary?BillNumber=1328&Year=2021&Initiative=false,HB 1328,Rules 3C,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Exempting information gathered for controlling diseases from public inspecting requirements.,"Pollet, Ryu",Department of Health,2,0
"HEALTH AND SAFETY, PUBLIC","Diseases, contagious/infectious, involuntary quarantine/isolation/detention to control, prohibiting",https://app.leg.wa.gov/billsummary?BillNumber=2030&Year=2021&Initiative=false,HB 2030,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Prohibiting the use of involuntary quarantine and isolation.,"Walsh, Klippert, Chase, Sutherland, Jacobsen, Eslick, Young",No Requester,0,7
"HEALTH AND SAFETY, PUBLIC","Diseases, rare, advisory council on, establishment and duties of",https://app.leg.wa.gov/billsummary?BillNumber=5886&Year=2021&Initiative=false,Substitute - SSB 5886,Rules 3,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Creating an advisory council on rare diseases.,"Holy, Frockt, Keiser, Kuderer, Liias, Lovick, Muzzall, Nobles, Rivers, Rolfes, Stanford, Trudeau, Van De Wege, Warnick",No Requester,10,4
"HEALTH AND SAFETY, PUBLIC","Drowning, cold-water shock, due to jumping into waterways, preventing",https://app.leg.wa.gov/billsummary?BillNumber=5673&Year=2021&Initiative=false,Substitute - SSB 5673,Rules X,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Installing signs on or near bridges to provide information to deter jumping.,"Braun, Dozier, Gildon, Liias, Mullet, Muzzall, Randall, Van De Wege, Jeff Wilson",No Requester,5,6
"HEALTH AND SAFETY, PUBLIC","Epidemics/pandemics, local preparedness and response plans for, local health jurisdictions to develop/implement",https://app.leg.wa.gov/billsummary?BillNumber=1442&Year=2021&Initiative=false,HB 1442,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning epidemic and pandemic preparedness.,"Chase, Sutherland, Caldier, Schmick, Eslick, Kraft",No Requester,0,6
"HEALTH AND SAFETY, PUBLIC","Epidemics/pandemics, viral infections/severe disease prevention, health professionals committee, convening",https://app.leg.wa.gov/billsummary?BillNumber=1442&Year=2021&Initiative=false,HB 1442,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning epidemic and pandemic preparedness.,"Chase, Sutherland, Caldier, Schmick, Eslick, Kraft",No Requester,0,6
"HEALTH AND SAFETY, PUBLIC","Epilepsy/seizure disorders, students with, health plans and parent-designated adults for",https://app.leg.wa.gov/billsummary?BillNumber=1085&Year=2021&Initiative=false,Substitute - SHB 1085,29 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Promoting a safe learning environment for students with seizure disorders.,"Kloba, Vick, Volz, Leavitt, Ramel, Hoff, Graham, Chopp, Lovick, Stokesbary, Pollet",No Requester,6,5
"HEALTH AND SAFETY, PUBLIC","Fertility services, health plan coverage for",https://app.leg.wa.gov/billsummary?BillNumber=5647&Year=2021&Initiative=false,SB 5647,Health & Long,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning fertility services.,"Robinson, Dhingra, Frockt, Hunt, Keiser, Liias, Lovick, Pedersen, Randall, Saldaña, Stanford, Van De Wege, Claire Wilson",No Requester,13,2
"HEALTH AND SAFETY, PUBLIC","Fireworks, consumer, city or county limits or prohibition",https://app.leg.wa.gov/billsummary?BillNumber=1638&Year=2021&Initiative=false,Substitute - SHB 1638,Rules C,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning fireworks prohibitions adopted by cities or counties.,"McEntire, Fitzgibbon, Rude, Duerr, Walen, Cody, Paul, Kloba, Pollet",No Requester,7,2
"HEALTH AND SAFETY, PUBLIC","Fluoridation of drinking water, in public water systems, requirements",https://app.leg.wa.gov/billsummary?BillNumber=5587&Year=2021&Initiative=false,SB 5587,"Environment, E","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning public health and fluoridation of drinking water.,"Van De Wege, Robinson, Randall, Rivers",No Requester,3,1
"HEALTH AND SAFETY, PUBLIC","Health care, selected laws/regulations, automatic waiver or suspension during state of emergency of",https://app.leg.wa.gov/billsummary?BillNumber=5178&Year=2021&Initiative=false,Engrossed Substitute - ESSB 5178,268 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Establishing automatic waivers of select state health care laws to enable timely response by the health care system during a governor-declared statewide state of emergency.,"Cleveland, Muzzall, Claire Wilson",No Requester,2,3
"HEALTH AND SAFETY, PUBLIC","Health care, selected laws/regulations, timely consideration of waiver or suspension of, when",https://app.leg.wa.gov/billsummary?BillNumber=5178&Year=2021&Initiative=false,Engrossed Substitute - ESSB 5178,268 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Establishing automatic waivers of select state health care laws to enable timely response by the health care system during a governor-declared statewide state of emergency.,"Cleveland, Muzzall, Claire Wilson",No Requester,2,3
"HEALTH AND SAFETY, PUBLIC","Health education, in schools, public health education advisory committee, convening",https://app.leg.wa.gov/billsummary?BillNumber=1149&Year=2021&Initiative=false,HB 1149,Education,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning the public health knowledge of students in public school.,"Pollet, Dolan, Ramel, Ormsby, Lekanoff, Goodman, Wicks, Valdez",No Requester,8,0
"HEALTH AND SAFETY, PUBLIC","Health education, in schools, public health knowledge/skills needed by students in grades 9-12",https://app.leg.wa.gov/billsummary?BillNumber=1149&Year=2021&Initiative=false,HB 1149,Education,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning the public health knowledge of students in public school.,"Pollet, Dolan, Ramel, Ormsby, Lekanoff, Goodman, Wicks, Valdez",No Requester,8,0
"HEALTH AND SAFETY, PUBLIC","Health equity account, creating for statewide sweetened beverage excise tax revenue",https://app.leg.wa.gov/billsummary?BillNumber=5371&Year=2021&Initiative=false,SB 5371,Health & Long,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Funding public health services and health equity initiatives through a statewide sweetened beverage tax.,"Robinson, Carlyle, Conway, Dhingra, Pedersen, Saldaña",No Requester,6,0
"HEALTH AND SAFETY, PUBLIC","Health equity account, sweetened beverage tax revenues in, community advisory board for use of, creating",https://app.leg.wa.gov/billsummary?BillNumber=5371&Year=2021&Initiative=false,SB 5371,Health & Long,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Funding public health services and health equity initiatives through a statewide sweetened beverage tax.,"Robinson, Carlyle, Conway, Dhingra, Pedersen, Saldaña",No Requester,6,0
"HEALTH AND SAFETY, PUBLIC","Health equity zones, identifying and creating",https://app.leg.wa.gov/billsummary?BillNumber=5052&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SSB 5052,262 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning the creation of health equity zones.,"Keiser, Randall, Cleveland, Conway, Das, Frockt, Hasegawa, Kuderer, Lovelett, Nguyen, Nobles, Robinson, Saldaña, Salomon, Claire Wilson",No Requester,15,2
"HEALTH AND SAFETY, PUBLIC","Health-related measures, right to decline, despite laws/rules/order/directives addressing emergencies/diseases",https://app.leg.wa.gov/billsummary?BillNumber=1317&Year=2021&Initiative=false,HB 1317,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning an individual's right to refuse health-related measures.,"Young, Kraft, Chase, Sutherland",No Requester,0,4
"HEALTH AND SAFETY, PUBLIC","HIV, antiviral drugs for, medicaid coverage when FDA-approved",https://app.leg.wa.gov/billsummary?BillNumber=5551&Year=2021&Initiative=false,SB 5551,Health & Long,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning medicaid coverage for HIV antiviral drugs.,"Randall, Liias, Billig, Das, Dhingra, Frockt, Keiser, Lovelett, Lovick, Mullet, Nguyen, Nobles, Pedersen, Saldaña, Stanford, Trudeau, Claire Wilson",No Requester,17,2
"HEALTH AND SAFETY, PUBLIC","Immunization, COVID-19 vaccination documents, forged/falsified, possession/use of, misdemeanor/felony",https://app.leg.wa.gov/billsummary?BillNumber=5667&Year=2021&Initiative=false,SB 5667,Rules X,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning the possession and use of forged and falsified COVID-19 vaccination documents.,"Salomon, Hunt, Keiser, Mullet, Van De Wege, Wellman",No Requester,6,0
"HEALTH AND SAFETY, PUBLIC","Immunization, COVID-19 vaccination proof for access to public places, prohibiting government from requiring",https://app.leg.wa.gov/billsummary?BillNumber=1570&Year=2021&Initiative=false,HB 1570,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Prohibiting the government from requiring proof of vaccination to access public places.,"Walsh, Volz, Abbarno, Boehnke, Caldier, Dent, Dufault, Graham, Jacobsen, Rude, Ybarra, Schmick, Orcutt, Klippert, Chase, Eslick, Klicker, McEntire, McCaslin, Chambers",No Requester,0,20
"HEALTH AND SAFETY, PUBLIC","Immunization, COVID-19 vaccine, employees terminated or who left work due to mandate, unemployment compensation",https://app.leg.wa.gov/billsummary?BillNumber=5864&Year=2021&Initiative=false,SB 5864,"Labor, Comm &","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning unemployment eligibility for certain unvaccinated employees.,"Linda Wilson, Dozier, Fortunato, Holy, Padden, Short, Wagoner, Jeff Wilson",No Requester,1,8
"HEALTH AND SAFETY, PUBLIC","Immunization, COVID-19 vaccine, employees terminated or who resigned due to declining, restoring to employment",https://app.leg.wa.gov/billsummary?BillNumber=5680&Year=2021&Initiative=false,SB 5680,"Labor, Comm &","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Restoring the jobs and volunteer positions of individuals who were terminated from employment despite exercising their personal medical and religious rights.,"McCune, Fortunato, Padden, Short, Wagoner, Jeff Wilson, Linda Wilson",No Requester,1,7
"HEALTH AND SAFETY, PUBLIC","Immunization, COVID-19 vaccine, equitable dose allocation before reverting county to more restrictive Roadmap phase",https://app.leg.wa.gov/billsummary?BillNumber=5484&Year=2021&Initiative=false,SB 5484,State Govt & E,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Ensuring that equitable COVID-19 vaccine dose allocation is considered before a county may be reverted to a more restrictive phase under the healthy Washington: Roadmap to recovery plan.,"Gildon, Braun, Dozier, Holy, Honeyford, McCune, Muzzall, Warnick, Jeff Wilson, Linda Wilson",No Requester,1,10
"HEALTH AND SAFETY, PUBLIC","Immunization, COVID-19 vaccine, exemption for employees with positive antibody test",https://app.leg.wa.gov/billsummary?BillNumber=5681&Year=2021&Initiative=false,SB 5681,Health & Long,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning antibody tests for proof of natural immunity to novel coronavirus COVID-19.,"McCune, Fortunato, Short, Jeff Wilson, Linda Wilson",No Requester,1,5
"HEALTH AND SAFETY, PUBLIC","Immunization, COVID-19 vaccine, freedom to choose whether to receive",https://app.leg.wa.gov/billsummary?BillNumber=5682&Year=2021&Initiative=false,SB 5682,Health & Long,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Protecting the freedom to choose whether to receive a COVID-19 vaccination.,"McCune, Fortunato, Padden, Short, Jeff Wilson, Linda Wilson",No Requester,1,6
"HEALTH AND SAFETY, PUBLIC","Immunization, COVID-19 vaccine, if added to list of school-required vaccines, exempting child using DOH form",https://app.leg.wa.gov/billsummary?BillNumber=5682&Year=2021&Initiative=false,SB 5682,Health & Long,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Protecting the freedom to choose whether to receive a COVID-19 vaccination.,"McCune, Fortunato, Padden, Short, Jeff Wilson, Linda Wilson",No Requester,1,6
"HEALTH AND SAFETY, PUBLIC","Immunization, COVID-19 vaccine, if added to school-required vaccines, nonbinding without district adoption",https://app.leg.wa.gov/billsummary?BillNumber=5777&Year=2021&Initiative=false,SB 5777,EL/K-12,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Addressing the vaccination for COVID-19 requirement for children attending schools or day care centers.,"Braun, Brown, Dozier, Fortunato, Padden, Rivers, Schoesler, Short, Wagoner, Warnick, Jeff Wilson",No Requester,1,12
"HEALTH AND SAFETY, PUBLIC","Immunization, COVID-19 vaccine, immune protection from recovery from COVID-19 as at least as protective as",https://app.leg.wa.gov/billsummary?BillNumber=1680&Year=2021&Initiative=false,HB 1680,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Recognizing the lasting immune protection resulting from recovery from COVID-19.,"Klippert, Graham, Chase, McCaslin, Sutherland, Kraft, Young",No Requester,0,7
"HEALTH AND SAFETY, PUBLIC","Immunization, COVID-19 vaccine, natural immunity verified by antibody test as alternative to proof of",https://app.leg.wa.gov/billsummary?BillNumber=5681&Year=2021&Initiative=false,SB 5681,Health & Long,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning antibody tests for proof of natural immunity to novel coronavirus COVID-19.,"McCune, Fortunato, Short, Jeff Wilson, Linda Wilson",No Requester,1,5
"HEALTH AND SAFETY, PUBLIC","Immunization, COVID-19 vaccine, planning/preparing/deploying using freed-up federal coronavirus funds",https://app.leg.wa.gov/billsummary?BillNumber=5344&Year=2021&Initiative=false,SB 5344,Ways & Means,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Responding to the COVID-19 pandemic through state actions supported by federal funding.,"Rolfes, Robinson, Billig, Dhingra, Nguyen, Nobles, Randall, Saldaña",No Requester,8,0
"HEALTH AND SAFETY, PUBLIC","Immunization, COVID-19 vaccine, prioritizing school teachers and classified/private school staff for receipt of",https://app.leg.wa.gov/billsummary?BillNumber=1420&Year=2021&Initiative=false,HB 1420,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Ensuring that critical school employees receive priority for receipt of the COVID-19 vaccine.,"MacEwen, Rude, Jesse Johnson, Robertson, Jacobsen, Pollet",No Requester,2,4
"HEALTH AND SAFETY, PUBLIC","Immunization, COVID-19 vaccine, provider to inform patient of potential adverse reactions before administration",https://app.leg.wa.gov/billsummary?BillNumber=5836&Year=2021&Initiative=false,SB 5836,Health & Long,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning informed consent for COVID-19 vaccines.,"Fortunato, Linda Wilson",No Requester,1,3
"HEALTH AND SAFETY, PUBLIC","Immunization, COVID-19 vaccines, limiting new hospital information reporting duties to COVID patient care and",https://app.leg.wa.gov/billsummary?BillNumber=5420&Year=2021&Initiative=false,2nd Substitute - 2SSB 5420,Rules X,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning data reporting requirements for hospitals.,"Muzzall, Schoesler, Warnick",No Requester,0,3
"HEALTH AND SAFETY, PUBLIC","Immunization, law/rule/order requiring receipt of, exemption when medical/philosophical/religious objection",https://app.leg.wa.gov/billsummary?BillNumber=1065&Year=2021&Initiative=false,HB 1065,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning epidemic or pandemic vaccines.,"Eslick, Young",No Requester,0,2
"HEALTH AND SAFETY, PUBLIC","Immunization, law/rule/order requiring receipt of, prohibiting unless conditions met",https://app.leg.wa.gov/billsummary?BillNumber=1065&Year=2021&Initiative=false,HB 1065,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning epidemic or pandemic vaccines.,"Eslick, Young",No Requester,0,2
"HEALTH AND SAFETY, PUBLIC","Immunization, of school-age children, program for, modifying provisions",https://app.leg.wa.gov/billsummary?BillNumber=1968&Year=2021&Initiative=false,HB 1968,Education,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Preserving medical autonomy in schools and promoting local authority.,"Klippert, Graham",No Requester,0,2
"HEALTH AND SAFETY, PUBLIC","Immunization, right to decline, despite laws/rules/orders/directives addressing emergencies/diseases",https://app.leg.wa.gov/billsummary?BillNumber=1317&Year=2021&Initiative=false,HB 1317,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning an individual's right to refuse health-related measures.,"Young, Kraft, Chase, Sutherland",No Requester,0,4
"HEALTH AND SAFETY, PUBLIC","Immunization, right to decline, religious/philosophical/personal objections",https://app.leg.wa.gov/billsummary?BillNumber=1006&Year=2021&Initiative=false,HB 1006,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Protecting the right of every Washington resident to decline an immunization or vaccination based on religion or conscience.,"Klippert, Eslick, Dent, Caldier, Young, Graham, Rude, Sutherland",No Requester,0,8
"HEALTH AND SAFETY, PUBLIC","Immunization, role of emergency medical technicians via collaborative care with public health agencies",https://app.leg.wa.gov/billsummary?BillNumber=5754&Year=2021&Initiative=false,SB 5754,Health & Long,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Allowing emergency medical technicians to provide medical evaluation, testing, and vaccines outside of an emergency in response to a public health agency request.","Robinson, Cleveland, Nobles, Stanford, Claire Wilson",Department of Health,5,2
"HEALTH AND SAFETY, PUBLIC","Immunization, rule/ordinance/order/policy requiring receipt for COVID of, prohibiting",https://app.leg.wa.gov/billsummary?BillNumber=5144&Year=2021&Initiative=false,SB 5144,Health & Long,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Protecting the right of every Washington resident to decline an immunization or vaccination for COVID-19.,"Ericksen, Fortunato, Short, Wagoner, Jeff Wilson",No Requester,1,5
"HEALTH AND SAFETY, PUBLIC","Immunization, vaccination proof for access to public places, prohibiting government from requiring",https://app.leg.wa.gov/billsummary?BillNumber=5683&Year=2021&Initiative=false,SB 5683,Health & Long,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Prohibiting the government from requiring proof of vaccination to access public places.,"McCune, Fortunato, Padden, Short, Jeff Wilson, Linda Wilson",No Requester,1,6
"HEALTH AND SAFETY, PUBLIC","Immunization, vaccine in limited supply, health care entity providing privileged access to, prohibiting",https://app.leg.wa.gov/billsummary?BillNumber=5418&Year=2021&Initiative=false,SB 5418,Health & Long,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Prohibiting privileged access to drugs or vaccines.,"Billig, Kuderer, Conway, Darneille, Das, Frockt, Hasegawa, Hunt, Liias, Nguyen, Nobles, Randall, Saldaña, Stanford, Wellman, Claire Wilson",No Requester,15,2
"HEALTH AND SAFETY, PUBLIC","Immunization/antibody status, legislators, segregation of/discrimination against/privileged status for, prohibiting",https://app.leg.wa.gov/billsummary?BillNumber=1695&Year=2021&Initiative=false,HB 1695,State Govt & T,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Reforming the means by which the legislature establishes operating procedures.,"Walsh, Sutherland, Klippert, McCaslin, McEntire, Kraft, Jacobsen, Young",No Requester,0,8
"HEALTH AND SAFETY, PUBLIC","Immunizations, minimum required for schools/day care centers, prohibiting board of health from establishing",https://app.leg.wa.gov/billsummary?BillNumber=1968&Year=2021&Initiative=false,HB 1968,Education,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Preserving medical autonomy in schools and promoting local authority.,"Klippert, Graham",No Requester,0,2
"HEALTH AND SAFETY, PUBLIC","Insulin, purchase and distribution of, health care authority partnerships for",https://app.leg.wa.gov/billsummary?BillNumber=5203&Year=2021&Initiative=false,Engrossed Substitute - ESSB 5203,274 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']","Producing, distributing, and purchasing generic prescription drugs.","Van De Wege, Carlyle, Frockt, Hasegawa, Keiser, Liias, Nguyen, Randall, Robinson, Salomon, Stanford, Claire Wilson",No Requester,12,2
"HEALTH AND SAFETY, PUBLIC","Kratom, mitragynine and 7-hydroxymitragynine, as controlled substances, designating",https://app.leg.wa.gov/billsummary?BillNumber=5743&Year=2021&Initiative=false,SB 5743,Law & Justice,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Designating kratom as a controlled substance.,Honeyford,No Requester,0,1
"HEALTH AND SAFETY, PUBLIC","Kratom, processor prohibitions, Washington kratom consumer protection act",https://app.leg.wa.gov/billsummary?BillNumber=5941&Year=2021&Initiative=false,SB 5941,Law & Justice,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Establishing the Washington kratom consumer protection act.,Honeyford,No Requester,0,1
"HEALTH AND SAFETY, PUBLIC","Latex gloves, in handling/preparation of food for sale, prohibiting use of",https://app.leg.wa.gov/billsummary?BillNumber=1698&Year=2021&Initiative=false,HB 1698,"RDev, Ag&NR","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Prohibiting latex gloves in the handling and preparation of food for sale to consumers.,"Shewmake, Ryu, Ramel, Peterson, Tharinger, Pollet, Harris-Talley",No Requester,7,1
"HEALTH AND SAFETY, PUBLIC","Lead, in school drinking water, sampling/testing at outlets, requirements",https://app.leg.wa.gov/billsummary?BillNumber=1139&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SHB 1139,154 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Taking action to address lead in drinking water.,"Pollet, Callan, Berg, Dolan, Ryu, Leavitt, Bronoske, Ramel, Ramos, Lekanoff, Stonier, Ortiz-Self, Frame, Goodman, Rule, Bergquist, Berry, Wylie, Jesse Johnson, Taylor, Valdez",No Requester,20,0
