main_topic,description_1,bill_link,bill_name,current_status,house_progress,senate_progress,after_passage_progress,description_2,sponsors,requester,democrat_sponsor_count,republican_sponsor_count
COVID-19 AND CORONAVIRUS,"Hospitals, information/data reporting, state/federal obligations of acute care/psychiatric hospitals for, review of",https://app.leg.wa.gov/billsummary?BillNumber=5420&Year=2021&Initiative=false,2nd Substitute - 2SSB 5420,Rules X,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning data reporting requirements for hospitals.,"Muzzall, Schoesler, Warnick",No Requester,0,3
COVID-19 AND CORONAVIRUS,"Housing and rental assistance, special lodging excise tax use for",https://app.leg.wa.gov/billsummary?BillNumber=1069&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SHB 1069,296 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning local government fiscal flexibility.,"Pollet, Duerr, Leavitt, Wylie, Tharinger, Kloba, Senn, Ryu, Callan, Fey",No Requester,10,0
COVID-19 AND CORONAVIRUS,"Housing, addressing foreclosures/homelessness via estate tax revenue deposits in equity in housing account",https://app.leg.wa.gov/billsummary?BillNumber=1465&Year=2021&Initiative=false,HB 1465,Finance,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Making the estate tax more progressive by exempting small estates, reducing estate taxes on medium estates, increasing the estate tax on larger estates, and addressing equity in homeownership and homelessness.","Orwall, Ramel, Ryu, Wylie, Frame, Ormsby, Valdez, Pollet, Thai, Chopp, Macri, Harris-Talley",No Requester,12,1
COVID-19 AND CORONAVIRUS,"Housing, affordable, for families at all low-income levels",https://app.leg.wa.gov/billsummary?BillNumber=1220&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SHB 1220,254 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Supporting emergency shelters and housing through local planning and development regulations.,"Peterson, Macri, Bateman, Ryu, Lekanoff, Fitzgibbon, Kloba, Davis, Lovick, Santos, Ortiz-Self, Simmons, Berg, Hackney, Chopp, Tharinger, Frame",No Requester,16,0
COVID-19 AND CORONAVIRUS,"Housing, affordable, or shelter units, services for residents of, revenue use for",https://app.leg.wa.gov/billsummary?BillNumber=1069&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SHB 1069,296 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning local government fiscal flexibility.,"Pollet, Duerr, Leavitt, Wylie, Tharinger, Kloba, Senn, Ryu, Callan, Fey",No Requester,10,0
COVID-19 AND CORONAVIRUS,"Housing, affordable, or shelters, emergency housing and shelters and permanent supportive housing",https://app.leg.wa.gov/billsummary?BillNumber=1220&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SHB 1220,254 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Supporting emergency shelters and housing through local planning and development regulations.,"Peterson, Macri, Bateman, Ryu, Lekanoff, Fitzgibbon, Kloba, Davis, Lovick, Santos, Ortiz-Self, Simmons, Berg, Hackney, Chopp, Tharinger, Frame",No Requester,16,0
COVID-19 AND CORONAVIRUS,"Housing, affordable, or shelters, emergency housing/shelters and transitional and permanent supportive housing",https://app.leg.wa.gov/billsummary?BillNumber=1220&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SHB 1220,254 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Supporting emergency shelters and housing through local planning and development regulations.,"Peterson, Macri, Bateman, Ryu, Lekanoff, Fitzgibbon, Kloba, Davis, Lovick, Santos, Ortiz-Self, Simmons, Berg, Hackney, Chopp, Tharinger, Frame",No Requester,16,0
COVID-19 AND CORONAVIRUS,"Housing, rental, preserving through resolution and assistance programs and rent repayment plans",https://app.leg.wa.gov/billsummary?BillNumber=1228&Year=2021&Initiative=false,HB 1228,"Hous, Human Sv","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Addressing residential landlord-tenant requirements in response to the COVID-19 public health emergency.,"Barkis, Walen, Dent, Hoff, Jacobsen, Chambers, Ryu, Graham, Ybarra, Caldier, MacEwen, Walsh, Chapman, Boehnke, Dolan, Springer, Chandler, Eslick, Robertson, Gilday",No Requester,5,15
COVID-19 AND CORONAVIRUS,"Housing, stability services and eviction prevention, use of revenue for",https://app.leg.wa.gov/billsummary?BillNumber=1277&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SHB 1277,214 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Providing for an additional revenue source for eviction prevention and housing stability services.,"Ormsby, Macri, Ramel, Bateman, Fitzgibbon, Ryu, Senn, Chopp, Berry, Peterson, Davis, Santos, Valdez, Hackney, Thai, Kloba, Sells, Frame, Gregerson, Jesse Johnson, Pollet, Harris-Talley, Stonier, Taylor, Wicks",No Requester,23,1
COVID-19 AND CORONAVIRUS,"Immune protection, due to recovery from COVID-19, as at least as protective as vaccine",https://app.leg.wa.gov/billsummary?BillNumber=1680&Year=2021&Initiative=false,HB 1680,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Recognizing the lasting immune protection resulting from recovery from COVID-19.,"Klippert, Graham, Chase, McCaslin, Sutherland, Kraft, Young",No Requester,0,7
COVID-19 AND CORONAVIRUS,"Immunities to COVID-19, acquired, DOT hiring or rehiring of maintenance/preservation employees with",https://app.leg.wa.gov/billsummary?BillNumber=1963&Year=2021&Initiative=false,HB 1963,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Improving safety and preservation by allowing the Washington state department of transportation to either hire or rehire maintenance and preservation employees that have acquired immunities to COVID-19.,"McCaslin, McEntire, Eslick, Volz, Graham, Barkis, Young, Sutherland",No Requester,0,8
COVID-19 AND CORONAVIRUS,"Immunization, COVID-19 vaccination documents, forged/falsified, possession/use of, misdemeanor/felony",https://app.leg.wa.gov/billsummary?BillNumber=5667&Year=2021&Initiative=false,SB 5667,Rules X,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning the possession and use of forged and falsified COVID-19 vaccination documents.,"Salomon, Hunt, Keiser, Mullet, Van De Wege, Wellman",No Requester,6,0
COVID-19 AND CORONAVIRUS,"Immunization, COVID-19 vaccination proof for access to public places, prohibiting government from requiring",https://app.leg.wa.gov/billsummary?BillNumber=1570&Year=2021&Initiative=false,HB 1570,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Prohibiting the government from requiring proof of vaccination to access public places.,"Walsh, Volz, Abbarno, Boehnke, Caldier, Dent, Dufault, Graham, Jacobsen, Rude, Ybarra, Schmick, Orcutt, Klippert, Chase, Eslick, Klicker, McEntire, McCaslin, Chambers",No Requester,0,20
COVID-19 AND CORONAVIRUS,"Immunization, COVID-19 vaccine, employees terminated or who left work due to mandate, unemployment compensation",https://app.leg.wa.gov/billsummary?BillNumber=5864&Year=2021&Initiative=false,SB 5864,"Labor, Comm &","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning unemployment eligibility for certain unvaccinated employees.,"Linda Wilson, Dozier, Fortunato, Holy, Padden, Short, Wagoner, Jeff Wilson",No Requester,1,8
COVID-19 AND CORONAVIRUS,"Immunization, COVID-19 vaccine, employees terminated or who resigned due to declining, restoring to employment",https://app.leg.wa.gov/billsummary?BillNumber=5680&Year=2021&Initiative=false,SB 5680,"Labor, Comm &","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Restoring the jobs and volunteer positions of individuals who were terminated from employment despite exercising their personal medical and religious rights.,"McCune, Fortunato, Padden, Short, Wagoner, Jeff Wilson, Linda Wilson",No Requester,1,7
COVID-19 AND CORONAVIRUS,"Immunization, COVID-19 vaccine, equitable dose allocation before reverting county to more restrictive Roadmap phase",https://app.leg.wa.gov/billsummary?BillNumber=1580&Year=2021&Initiative=false,HB 1580,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Ensuring that equitable COVID-19 vaccine dose allocation is considered before a county may be reverted to a more restrictive phase under the healthy Washington: Roadmap to recovery plan.,"Chambers, Boehnke, Jacobsen, Caldier, Rule, Ybarra, Stokesbary, Walsh, Shewmake, Graham, Chandler, Eslick",No Requester,2,10
COVID-19 AND CORONAVIRUS,"Immunization, COVID-19 vaccine, exemption for employees with positive antibody test",https://app.leg.wa.gov/billsummary?BillNumber=5681&Year=2021&Initiative=false,SB 5681,Health & Long,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning antibody tests for proof of natural immunity to novel coronavirus COVID-19.,"McCune, Fortunato, Short, Jeff Wilson, Linda Wilson",No Requester,1,5
COVID-19 AND CORONAVIRUS,"Immunization, COVID-19 vaccine, freedom to choose whether to receive",https://app.leg.wa.gov/billsummary?BillNumber=5682&Year=2021&Initiative=false,SB 5682,Health & Long,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Protecting the freedom to choose whether to receive a COVID-19 vaccination.,"McCune, Fortunato, Padden, Short, Jeff Wilson, Linda Wilson",No Requester,1,6
COVID-19 AND CORONAVIRUS,"Immunization, COVID-19 vaccine, if added to list of school-required vaccines, exempting child using DOH form",https://app.leg.wa.gov/billsummary?BillNumber=5682&Year=2021&Initiative=false,SB 5682,Health & Long,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Protecting the freedom to choose whether to receive a COVID-19 vaccination.,"McCune, Fortunato, Padden, Short, Jeff Wilson, Linda Wilson",No Requester,1,6
COVID-19 AND CORONAVIRUS,"Immunization, COVID-19 vaccine, if added to school-required vaccines, nonbinding without district adoption",https://app.leg.wa.gov/billsummary?BillNumber=5777&Year=2021&Initiative=false,SB 5777,EL/K-12,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Addressing the vaccination for COVID-19 requirement for children attending schools or day care centers.,"Braun, Brown, Dozier, Fortunato, Padden, Rivers, Schoesler, Short, Wagoner, Warnick, Jeff Wilson",No Requester,1,12
COVID-19 AND CORONAVIRUS,"Immunization, COVID-19 vaccine, immune protection from recovery from COVID-19 as at least as protective as",https://app.leg.wa.gov/billsummary?BillNumber=1680&Year=2021&Initiative=false,HB 1680,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Recognizing the lasting immune protection resulting from recovery from COVID-19.,"Klippert, Graham, Chase, McCaslin, Sutherland, Kraft, Young",No Requester,0,7
COVID-19 AND CORONAVIRUS,"Immunization, COVID-19 vaccine, natural immunity verified by antibody test as alternative to proof of",https://app.leg.wa.gov/billsummary?BillNumber=5681&Year=2021&Initiative=false,SB 5681,Health & Long,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning antibody tests for proof of natural immunity to novel coronavirus COVID-19.,"McCune, Fortunato, Short, Jeff Wilson, Linda Wilson",No Requester,1,5
COVID-19 AND CORONAVIRUS,"Immunization, COVID-19 vaccine, planning/preparing/deploying using freed-up federal coronavirus funds",https://app.leg.wa.gov/billsummary?BillNumber=1368&Year=2021&Initiative=false,Engrossed Substitute - ESHB 1368,3 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Responding to the COVID-19 pandemic through state actions supported by federal funding.,"Ormsby, Macri, Ramos, Callan, Gregerson, Berry, Sullivan, Leavitt, Duerr, Bergquist, Kloba, Riccelli, Ramel, Harris-Talley, Pollet",No Requester,16,1
COVID-19 AND CORONAVIRUS,"Immunization, COVID-19 vaccine, prioritizing school teachers and classified/private school staff for receipt of",https://app.leg.wa.gov/billsummary?BillNumber=1420&Year=2021&Initiative=false,HB 1420,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Ensuring that critical school employees receive priority for receipt of the COVID-19 vaccine.,"MacEwen, Rude, Jesse Johnson, Robertson, Jacobsen, Pollet",No Requester,2,4
COVID-19 AND CORONAVIRUS,"Immunization, COVID-19 vaccine, provider to inform patient of potential adverse reactions before administration",https://app.leg.wa.gov/billsummary?BillNumber=5836&Year=2021&Initiative=false,SB 5836,Health & Long,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning informed consent for COVID-19 vaccines.,"Fortunato, Linda Wilson",No Requester,1,3
COVID-19 AND CORONAVIRUS,"Immunization, COVID-19 vaccines, limiting new hospital information reporting duties to COVID patient care and",https://app.leg.wa.gov/billsummary?BillNumber=5420&Year=2021&Initiative=false,2nd Substitute - 2SSB 5420,Rules X,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning data reporting requirements for hospitals.,"Muzzall, Schoesler, Warnick",No Requester,0,3
COVID-19 AND CORONAVIRUS,"Immunization, law/rule/order requiring receipt of, exemption when medical/philosophical/religious objection",https://app.leg.wa.gov/billsummary?BillNumber=1065&Year=2021&Initiative=false,HB 1065,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning epidemic or pandemic vaccines.,"Eslick, Young",No Requester,0,2
COVID-19 AND CORONAVIRUS,"Immunization, law/rule/order requiring receipt of, prohibiting unless conditions met",https://app.leg.wa.gov/billsummary?BillNumber=1065&Year=2021&Initiative=false,HB 1065,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning epidemic or pandemic vaccines.,"Eslick, Young",No Requester,0,2
COVID-19 AND CORONAVIRUS,"Immunization, right to decline, despite laws/rules/orders/directives addressing emergencies/diseases",https://app.leg.wa.gov/billsummary?BillNumber=1317&Year=2021&Initiative=false,HB 1317,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning an individual's right to refuse health-related measures.,"Young, Kraft, Chase, Sutherland",No Requester,0,4
COVID-19 AND CORONAVIRUS,"Immunization, right to decline, religious/philosophical/personal objections",https://app.leg.wa.gov/billsummary?BillNumber=1006&Year=2021&Initiative=false,HB 1006,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Protecting the right of every Washington resident to decline an immunization or vaccination based on religion or conscience.,"Klippert, Eslick, Dent, Caldier, Young, Graham, Rude, Sutherland",No Requester,0,8
COVID-19 AND CORONAVIRUS,"Immunization, role of emergency medical technicians via collaborative care with public health agencies",https://app.leg.wa.gov/billsummary?BillNumber=1893&Year=2021&Initiative=false,Substitute - SHB 1893,136 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']","Allowing emergency medical technicians to provide medical evaluation, testing, and vaccines outside of an emergency in response to a public health agency request.","Donaghy, Riccelli, Leavitt, Simmons, Slatter, Tharinger, Berg, Taylor, Frame, Macri, Harris-Talley, Pollet",Department of Health,12,1
COVID-19 AND CORONAVIRUS,"Immunization, rule/ordinance/order/policy requiring receipt for COVID of, prohibiting",https://app.leg.wa.gov/billsummary?BillNumber=1720&Year=2021&Initiative=false,HB 1720,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Protecting the right of every Washington resident to decline an immunization or vaccination for COVID-19.,"Walsh, Chase, Boehnke, Klippert, Sutherland, Graham, Rude, Eslick, Kraft, Jacobsen, Young",No Requester,0,11
COVID-19 AND CORONAVIRUS,"Immunization, vaccination proof for access to public places, prohibiting government from requiring",https://app.leg.wa.gov/billsummary?BillNumber=5683&Year=2021&Initiative=false,SB 5683,Health & Long,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Prohibiting the government from requiring proof of vaccination to access public places.,"McCune, Fortunato, Padden, Short, Jeff Wilson, Linda Wilson",No Requester,1,6
COVID-19 AND CORONAVIRUS,"Immunization, vaccine in limited supply, health care entity providing privileged access to, prohibiting",https://app.leg.wa.gov/billsummary?BillNumber=5418&Year=2021&Initiative=false,SB 5418,Health & Long,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Prohibiting privileged access to drugs or vaccines.,"Billig, Kuderer, Conway, Darneille, Das, Frockt, Hasegawa, Hunt, Liias, Nguyen, Nobles, Randall, Saldaña, Stanford, Wellman, Claire Wilson",No Requester,15,2
COVID-19 AND CORONAVIRUS,"Immunization/antibody status, legislators, segregation of/discrimination against/privileged status for, prohibiting",https://app.leg.wa.gov/billsummary?BillNumber=1695&Year=2021&Initiative=false,HB 1695,State Govt & T,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Reforming the means by which the legislature establishes operating procedures.,"Walsh, Sutherland, Klippert, McCaslin, McEntire, Kraft, Jacobsen, Young",No Requester,0,8
COVID-19 AND CORONAVIRUS,"Immunizations, minimum required for schools/day care centers, prohibiting board of health from establishing",https://app.leg.wa.gov/billsummary?BillNumber=1968&Year=2021&Initiative=false,HB 1968,Education,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Preserving medical autonomy in schools and promoting local authority.,"Klippert, Graham",No Requester,0,2
COVID-19 AND CORONAVIRUS,"Information technology, state, cloud computing services, agency adoption/migration to, for vital services",https://app.leg.wa.gov/billsummary?BillNumber=1274&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SHB 1274,40 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning cloud computing solutions.,"Hackney, Stokesbary, Robertson, Bateman, Springer, Walen, Leavitt, Berg, Slatter",No Requester,7,2
COVID-19 AND CORONAVIRUS,"Insurance adjusters, emergency, nonresident independent adjusters as",https://app.leg.wa.gov/billsummary?BillNumber=1037&Year=2021&Initiative=false,Substitute - SHB 1037,22 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning insurance adjusters.,"Kirby, Vick",Insurance Commissioner,1,1
COVID-19 AND CORONAVIRUS,"Insurance rates/underwriting rules/etc., exceptions when credit information impacted by extraordinary life events",https://app.leg.wa.gov/billsummary?BillNumber=5409&Year=2021&Initiative=false,SB 5409,"Business, Fina","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Requiring insurers who use credit information to provide reasonable exceptions to insurance rates for consumers experiencing extraordinary life circumstances.,"Dozier, Braun",No Requester,0,2
COVID-19 AND CORONAVIRUS,"Insurance, health carriers, reimbursing advanced registered nurse practitioners at same rate as physicians",https://app.leg.wa.gov/billsummary?BillNumber=5222&Year=2021&Initiative=false,SB 5222,Health & Long,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Requiring health carriers to reimburse advanced registered nurse practitioners at the same rate as physicians for the same services.,"Randall, Cleveland, Keiser, Conway, Das, Hasegawa, Hunt, Kuderer, Nguyen, Robinson, Claire Wilson",No Requester,11,2
COVID-19 AND CORONAVIRUS,"Insurance, health coverage, reimbursing advanced registered nurse practitioners at same rate as physicians",https://app.leg.wa.gov/billsummary?BillNumber=5704&Year=2021&Initiative=false,Substitute - SSB 5704,Ways & Means,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Requiring health carriers to reimburse advanced registered nurse practitioners at the same rate as physicians for the same services.,"Randall, Cleveland, Conway, Das, Frockt, Hasegawa, Holy, Hunt, Keiser, Lovelett, Lovick, Nobles, Robinson, Saldaña, Stanford, Claire Wilson",No Requester,15,3
COVID-19 AND CORONAVIRUS,"Internet, broadband services, provider data caps during state of emergency, prohibiting",https://app.leg.wa.gov/billsummary?BillNumber=5470&Year=2021&Initiative=false,SB 5470,"Environment, E","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Prohibiting broadband internet access service providers from applying data caps during a state of emergency.,"Rivers, Nguyen, Linda Wilson",No Requester,2,3
COVID-19 AND CORONAVIRUS,"Labor and industries, department of, safety/health rules/guidance/policies/penalties, restricting",https://app.leg.wa.gov/billsummary?BillNumber=1609&Year=2021&Initiative=false,HB 1609,Labor & Workpl,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Limiting agency authority to align with federal standards during public health emergencies.,"Hoff, Vick, Caldier, Graham, Corry, Dufault",No Requester,0,6
COVID-19 AND CORONAVIRUS,"Labor standards, for health emergency, establishing",https://app.leg.wa.gov/billsummary?BillNumber=5115&Year=2021&Initiative=false,Engrossed Substitute - ESSB 5115,252 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Establishing health emergency labor standards.,"Keiser, Liias, Conway, Kuderer, Lovelett, Nguyen, Salomon, Stanford, Claire Wilson",No Requester,9,2
COVID-19 AND CORONAVIRUS,"Legislators, access to legislative/Newhouse/Cherberg/O'Brien buildings and house/senate floors, requiring",https://app.leg.wa.gov/billsummary?BillNumber=1696&Year=2021&Initiative=false,HB 1696,State Govt & T,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning access to legislative facilities on the capitol campus.,"Walsh, Sutherland, Chase, Klippert, McCaslin, Graham, McEntire, Chambers, Dufault, Eslick, Kraft, Jacobsen, Young",No Requester,0,13
COVID-19 AND CORONAVIRUS,"Legislators, vaccination/antibody status of, segregation/discrimination/privileged status due to, prohibiting",https://app.leg.wa.gov/billsummary?BillNumber=1695&Year=2021&Initiative=false,HB 1695,State Govt & T,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Reforming the means by which the legislature establishes operating procedures.,"Walsh, Sutherland, Klippert, McCaslin, McEntire, Kraft, Jacobsen, Young",No Requester,0,8
COVID-19 AND CORONAVIRUS,"Legislature, bipartisan approach to legislative authority necessary in continuing emergencies (BALANCE) act of 2022",https://app.leg.wa.gov/billsummary?BillNumber=5943&Year=2021&Initiative=false,SB 5943,State Govt & E,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Establishing balanced legislative oversight of gubernatorial powers during a declared emergency.,"Linda Wilson, Mullet, Braun, Dozier, Fortunato, Gildon, Holy, King, Padden, Rivers, Short, Wagoner, Warnick, Jeff Wilson",No Requester,2,13
COVID-19 AND CORONAVIRUS,"Licensing, distance supervision of independent clinical and advanced social workers for",https://app.leg.wa.gov/billsummary?BillNumber=1007&Year=2021&Initiative=false,Substitute - SHB 1007,21 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning the completion of supervised experience through distance supervision.,"Klippert, Slatter, Graham, Macri",No Requester,2,2
COVID-19 AND CORONAVIRUS,"Licensing, distance supervision of independent clinical social workers for",https://app.leg.wa.gov/billsummary?BillNumber=1007&Year=2021&Initiative=false,Substitute - SHB 1007,21 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning the completion of supervised experience through distance supervision.,"Klippert, Slatter, Graham, Macri",No Requester,2,2
COVID-19 AND CORONAVIRUS,"Liquor licenses, annual renewal date extension due to COVID, when",https://app.leg.wa.gov/billsummary?BillNumber=1011&Year=2021&Initiative=false,Substitute - SHB 1011,Approps,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning renewal dates for liquor licenses.,"MacEwen, Eslick, Wicks, Corry, Young, Graham, Vick, Rude, Stokesbary, Rule",No Requester,2,8
COVID-19 AND CORONAVIRUS,"Liquor licenses, businesses with, privileges granted to mitigate pandemic effects for, extending",https://app.leg.wa.gov/billsummary?BillNumber=1480&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SHB 1480,48 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Extending certain privileges granted to liquor licensees to mitigate the impact of the coronavirus pandemic.,"MacEwen, Kloba, Sutherland, Robertson, Ormsby, Chambers, Eslick, Tharinger",Liquor and Cannabis Board,3,5
COVID-19 AND CORONAVIRUS,"Liquor licenses, fees, reducing for certain restaurant/hotel/nightclub/theater/caterer licenses",https://app.leg.wa.gov/billsummary?BillNumber=1359&Year=2021&Initiative=false,3rd Substitute - 3SHB 1359,116 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Reducing liquor license fees temporarily.,"Stonier, MacEwen, Robertson, Shewmake, Ormsby, Macri",No Requester,3,2
COVID-19 AND CORONAVIRUS,"Liquor licenses, fees, reducing for certain tavern/snack bar/motel/public house licenses",https://app.leg.wa.gov/billsummary?BillNumber=1359&Year=2021&Initiative=false,3rd Substitute - 3SHB 1359,116 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Reducing liquor license fees temporarily.,"Stonier, MacEwen, Robertson, Shewmake, Ormsby, Macri",No Requester,3,2
COVID-19 AND CORONAVIRUS,"Liquor licenses, fees, reducing for distillers and distillery off-site tasting rooms licenses",https://app.leg.wa.gov/billsummary?BillNumber=1359&Year=2021&Initiative=false,3rd Substitute - 3SHB 1359,116 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Reducing liquor license fees temporarily.,"Stonier, MacEwen, Robertson, Shewmake, Ormsby, Macri",No Requester,3,2
COVID-19 AND CORONAVIRUS,"Liquor licenses, fees, reducing for domestic wineries and breweries and microbreweries licenses",https://app.leg.wa.gov/billsummary?BillNumber=1359&Year=2021&Initiative=false,3rd Substitute - 3SHB 1359,116 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Reducing liquor license fees temporarily.,"Stonier, MacEwen, Robertson, Shewmake, Ormsby, Macri",No Requester,3,2
COVID-19 AND CORONAVIRUS,"Liquor licenses, fees, reducing for nonprofit arts organization license",https://app.leg.wa.gov/billsummary?BillNumber=1359&Year=2021&Initiative=false,3rd Substitute - 3SHB 1359,116 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Reducing liquor license fees temporarily.,"Stonier, MacEwen, Robertson, Shewmake, Ormsby, Macri",No Requester,3,2
COVID-19 AND CORONAVIRUS,"Liquor licenses, fees, reducing for senior center license",https://app.leg.wa.gov/billsummary?BillNumber=1359&Year=2021&Initiative=false,3rd Substitute - 3SHB 1359,116 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Reducing liquor license fees temporarily.,"Stonier, MacEwen, Robertson, Shewmake, Ormsby, Macri",No Requester,3,2
COVID-19 AND CORONAVIRUS,"Liquor licenses, fees, reducing for sports entertainment facility license",https://app.leg.wa.gov/billsummary?BillNumber=1359&Year=2021&Initiative=false,3rd Substitute - 3SHB 1359,116 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Reducing liquor license fees temporarily.,"Stonier, MacEwen, Robertson, Shewmake, Ormsby, Macri",No Requester,3,2
COVID-19 AND CORONAVIRUS,"Liquor licenses, fees, waiving for one year, unless licensee has violated COVID-19/emergency requirements",https://app.leg.wa.gov/billsummary?BillNumber=5272&Year=2021&Initiative=false,Engrossed Substitute - ESSB 5272,6 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning temporarily waiving certain liquor and cannabis board annual licensing fees.,"Rolfes, Frockt, Conway, Das, Dhingra, Keiser, Lovelett, Mullet, Nguyen, Nobles, Randall, Saldaña, Stanford, Claire Wilson, Jeff Wilson",No Requester,14,2
COVID-19 AND CORONAVIRUS,"Lodging facilities, housing long-term guests under eviction moratorium, property tax exemption",https://app.leg.wa.gov/billsummary?BillNumber=5556&Year=2021&Initiative=false,SB 5556,Housing & Loca,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Providing financial relief to hotels, motels, and other lodging facilities impacted by the eviction moratorium.","Fortunato, Padden, Randall, Salomon, Wagoner",No Requester,2,3
